"","time","S","E","I","R"
"1274",13.73,110940203.712471,0.0479746361107915,4.68827053148574,42.4327918538225
"1275",13.74,110929810.904963,0.0478118284102544,4.6804507996278,42.4357090688989
"1276",13.75,110919419.136683,0.0476499672608961,4.67264386343314,42.4386138183435
"1277",13.76,110909028.407528,0.0474890470956255,4.66484970399651,42.4415061252235
"1278",13.77,110898638.717394,0.0473290623801005,4.65706830242812,42.4443860125602
"1279",13.78,110888250.066177,0.0471700076125356,4.64929963985372,42.4472535033283
"1280",13.79,110877862.453773,0.04701187732351,4.64154369741469,42.450108620457
"1281",13.8,110867475.880079,0.0468546660757773,4.63380045626809,42.4529513868296
"1282",13.81,110857090.34499,0.0466983684640765,4.62606989758674,42.4557818252834
"1283",13.82,110846705.848402,0.0465429791149433,4.61835200255927,42.4585999586104
"1284",13.83,110836322.390213,0.0463884926865238,4.61064675239023,42.461405809557
"1285",13.84,110825939.970317,0.0462349038683879,4.6029541283001,42.4641994008241
"1286",13.85,110815558.588611,0.0460822073813446,4.5952741115254,42.4669807550678
"1287",13.86,110805178.244992,0.0459303979772585,4.58760668331876,42.4697498948984
"1288",13.87,110794798.939355,0.0457794704388668,4.57995182494894,42.4725068428818
"1289",13.88,110784420.671597,0.0456294195795979,4.57230951770094,42.4752516215386
"1290",13.89,110774043.441614,0.0454802402433907,4.56467974287605,42.4779842533448
"1291",13.9,110763667.249302,0.0453319273045151,4.5570624817919,42.4807047607316
"1292",13.91,110753292.094557,0.0451844756673939,4.54945771578254,42.4834131660857
"1293",13.92,110742917.977276,0.045037880266425,4.54186542619851,42.4861094917495
"1294",13.93,110732544.897354,0.0448921360658053,4.53428559440685,42.4887937600207
"1295",13.94,110722172.854689,0.0447472380593553,4.52671820179124,42.4914659931532
"1296",13.95,110711801.849177,0.0446031812703448,4.51916322975201,42.4941262133565
"1297",13.96,110701431.880713,0.0444599607513201,4.51162065970618,42.4967744427961
"1298",13.97,110691062.949194,0.0443175715839311,4.50409047308759,42.4994107035938
"1299",13.98,110680695.054516,0.0441760088787605,4.49657265134689,42.5020350178275
"1300",13.99,110670328.196576,0.0440352677751535,4.48906717595162,42.5046474075315
"1301",14,110659962.37527,0.0438953434410487,4.4815740283863,42.5072478946964
"1302",14.01,110649597.590494,0.0437562310728097,4.47409319015243,42.5098365012695
"1303",14.02,110639233.842145,0.0436179258950581,4.4666246427686,42.5124132491547
"1304",14.03,110628871.130119,0.0434804231605071,4.45916836777048,42.5149781602127
"1305",14.04,110618509.454312,0.0433437181497964,4.45172434671096,42.517531256261
"1306",14.05,110608148.814621,0.0432078061713278,4.44429256116014,42.5200725590742
"1307",14.06,110597789.210942,0.0430726825611018,4.43687299270539,42.522602090384
"1308",14.07,110587430.643172,0.0429383426825555,4.42946562295144,42.5251198718791
"1309",14.08,110577073.111207,0.0428047819264011,4.42207043352039,42.5276259252058
"1310",14.09,110566716.614943,0.0426719957104652,4.41468740605179,42.5301202719675
"1311",14.1,110556361.154278,0.0425399794795299,4.40731652220268,42.5326029337255
"1312",14.11,110546006.729106,0.0424087287051735,4.39995776364764,42.5350739319983
"1313",14.12,110535653.339325,0.0422782388856133,4.39261111207884,42.5375332882625
"1314",14.13,110525300.984832,0.0421485055455488,4.3852765492061,42.5399810239524
"1315",14.14,110514949.665522,0.0420195242360061,4.37795405675694,42.5424171604602
"1316",14.15,110504599.381292,0.0418912905341827,4.37064361647659,42.5448417191361
"1317",14.16,110494250.132039,0.0417638000432936,4.3633452101281,42.5472547212886
"1318",14.17,110483901.917659,0.0416370483924186,4.35605881949235,42.5496561881844
"1319",14.18,110473554.738049,0.0415110312363496,4.34878442636809,42.5520461410485
"1320",14.19,110463208.593105,0.0413857442554398,4.34152201257201,42.5544246010645
"1321",14.2,110452863.482724,0.0412611831554533,4.33427155993876,42.5567915893743
"1322",14.21,110442519.406802,0.0411373436674151,4.32703305032105,42.5591471270788
"1323",14.22,110432176.365237,0.0410142215474634,4.31980646558961,42.5614912352374
"1324",14.23,110421834.357923,0.0408918125767008,4.3125917876333,42.5638239348685
"1325",14.24,110411493.384759,0.0407701125610485,4.30538899835915,42.5661452469493
"1326",14.25,110401153.44564,0.0406491173310994,4.29819807969236,42.5684551924165
"1327",14.26,110390814.540463,0.0405288227419737,4.29101901357638,42.5707537921654
"1328",14.27,110380476.669126,0.0404092246731739,4.28385178197295,42.573041067051
"1329",14.28,110370139.831524,0.0402903190284422,4.27669636686212,42.5753170378874
"1330",14.29,110359804.027553,0.0401721017356171,4.26955275024233,42.5775817254483
"1331",14.3,110349469.257112,0.0400545687464921,4.26242091413039,42.5798351504671
"1332",14.31,110339135.520096,0.0399377160366747,4.2553008405616,42.5820773336365
"1333",14.32,110328802.816402,0.0398215396054465,4.24819251158971,42.5843082956094
"1334",14.33,110318471.145927,0.0397060354756233,4.24109590928702,42.5865280569982
"1335",14.34,110308140.508567,0.0395911996934174,4.23401101574437,42.5887366383753
"1336",14.35,110297810.904219,0.0394770283282997,4.22693781307124,42.5909340602735
"1337",14.36,110287482.33278,0.0393635174728625,4.21987628339571,42.5931203431854
"1338",14.37,110277154.794147,0.0392506632426842,4.21282640886457,42.595295507564
"1339",14.38,110266828.288215,0.0391384617761936,4.20578817164331,42.5974595738225
"1340",14.39,110256502.814883,0.0390269092345353,4.19876155391619,42.5996125623347
"1341",14.4,110246178.374047,0.0389160018014367,4.19174653788622,42.601754493435
"1342",14.41,110235854.965603,0.0388057356830747,4.18474310577527,42.6038853874182
"1343",14.42,110225532.589448,0.0386961071079437,4.17775123982407,42.60600526454
"1344",14.43,110215211.245479,0.0385871123267243,4.17077092229221,42.6081141450169
"1345",14.44,110204890.933593,0.038478747612153,4.16380213545824,42.6102120490262
"1346",14.45,110194571.653686,0.0383710092588922,4.15684486161965,42.6122989967064
"1347",14.46,110184253.405656,0.0382638935834013,4.14989908309295,42.614375008157
"1348",14.47,110173936.1894,0.0381573969238086,4.14296478221365,42.6164401034386
"1349",14.48,110163620.004813,0.0380515156397836,4.13604194133634,42.6184943025732
"1350",14.49,110153304.851793,0.0379462461124104,4.12913054283469,42.6205376255444
"1351",14.5,110142990.730237,0.0378415847440619,4.1222305691015,42.6225700922967
"1352",14.51,110132677.640042,0.0377375279582742,4.11534200254873,42.6245917227368
"1353",14.52,110122365.581104,0.0376340721996224,4.1084648256075,42.6266025367327
"1354",14.53,110112054.55332,0.0375312139335966,4.10159902072818,42.6286025541142
"1355",14.54,110101744.556587,0.0374289496464793,4.09474457038037,42.630591794673
"1356",14.55,110091435.590803,0.0373272758452226,4.08790145705294,42.6325702781626
"1357",14.56,110081127.655864,0.0372261890573266,4.08106966325408,42.6345380242988
"1358",14.57,110070820.751667,0.0371256858307191,4.07424917151129,42.6364950527592
"1359",14.58,110060514.878108,0.0370257627336347,4.06743996437144,42.6384413831838
"1360",14.59,110050210.035086,0.036926416354496,4.06064202440081,42.6403770351748
"1361",14.6,110039906.222496,0.0368276433017943,4.05385533418507,42.6423020282968
"1362",14.61,110029603.440236,0.0367294402039718,4.04707987632935,42.644216382077
"1363",14.62,110019301.688203,0.0366318037093045,4.04031563345822,42.6461201160048
"1364",14.63,110009000.966293,0.0365347304857848,4.03356258821579,42.6480132495328
"1365",14.64,109998701.274404,0.0364382172210062,4.02682072326566,42.6498958020758
"1366",14.65,109988402.612433,0.0363422606220479,4.02009002129099,42.6517677930117
"1367",14.66,109978104.980277,0.0362468574153596,4.01337046499451,42.6536292416813
"1368",14.67,109967808.377832,0.0361520043466484,4.00666203709855,42.6554801673883
"1369",14.68,109957512.804996,0.0360576981807648,3.99996472034505,42.6573205893996
"1370",14.69,109947218.261666,0.0359639357015904,3.9932784974956,42.6591505269451
"1371",14.7,109936924.747739,0.0358707137119261,3.98660335133147,42.6609699992183
"1372",14.71,109926632.263111,0.0357780290333806,3.97993926465361,42.6627790253755
"1373",14.72,109916340.807681,0.0356858785062596,3.97328622028269,42.664577624537
"1374",14.73,109906050.381345,0.035594258989456,3.96664420105912,42.6663658157862
"1375",14.74,109895760.984,0.0355031673603409,3.96001318984305,42.6681436181703
"1376",14.75,109885472.615543,0.0354126005146542,3.95339316951443,42.6699110507002
"1377",14.76,109875185.275872,0.0353225553663969,3.94678412297301,42.6716681323505
"1378",14.77,109864898.964883,0.0352330288477241,3.94018603313835,42.6734148820595
"1379",14.78,109854613.682474,0.0351440179088371,3.93359888294987,42.6751513187298
"1380",14.79,109844329.428542,0.0350555195178786,3.92702265536684,42.6768774612277
"1381",14.8,109834046.202983,0.0349675306608261,3.92045733336843,42.6785933283838
"1382",14.81,109823764.005696,0.0348800483413874,3.91390289995369,42.6802989389928
"1383",14.82,109813482.836578,0.0347930695808964,3.90735933814162,42.6819943118136
"1384",14.83,109803202.695524,0.0347065914182092,3.90082663097113,42.6836794655697
"1385",14.84,109792923.582434,0.034620610909601,3.89430476150112,42.6853544189487
"1386",14.85,109782645.497203,0.0345351251286639,3.88779371281044,42.687019190603
"1387",14.86,109772368.43973,0.0344501311662047,3.88129346799796,42.6886737991495
"1388",14.87,109762092.409911,0.034365626130144,3.87480401018254,42.6903182631697
"1389",14.88,109751817.407643,0.0342816071454151,3.86832532250309,42.69195260121
"1390",14.89,109741543.432825,0.0341980713538644,3.86185738811856,42.6935768317815
"1391",14.9,109731270.485352,0.0341150159141513,3.85540019020796,42.6951909733604
"1392",14.91,109720998.565123,0.0340324380016499,3.84895371197038,42.6967950443878
"1393",14.92,109710727.672035,0.0339503348083504,3.84251793662502,42.6983890632699
"1394",14.93,109700457.805984,0.0338687035427613,3.83609284741116,42.6999730483779
"1395",14.94,109690188.966869,0.0337875414298123,3.82967842758824,42.7015470180487
"1396",14.95,109679921.154586,0.0337068457107577,3.82327466043582,42.703110990584
"1397",14.96,109669654.369034,0.0336266136430805,3.81688152925362,42.7046649842512
"1398",14.97,109659388.610108,0.0335468425003965,3.81049901736154,42.7062090172832
"1399",14.98,109649123.877707,0.03346752957236,3.80412710809966,42.7077431078782
"1400",14.99,109638860.171728,0.033388672164569,3.79776578482823,42.7092672742004
"1401",15,109628597.492069,0.0333102675984716,3.79141503092776,42.7107815343795
"1402",15.01,109618335.838626,0.0332323132112727,3.78507482979894,42.712285906511
"1403",15.02,109608075.211297,0.0331548063558413,3.77874516486273,42.7137804086564
"1404",15.03,109597815.609979,0.0330777444006184,3.77242601956032,42.7152650588429
"1405",15.04,109587557.034571,0.0330011247295254,3.76611737735316,42.7167398750641
"1406",15.05,109577299.484968,0.0329249447418731,3.75981922172299,42.7182048752793
"1407",15.06,109567042.961069,0.0328492018522709,3.75353153617181,42.7196600774144
"1408",15.07,109556787.462772,0.032773893490537,3.74725430422194,42.7211054993611
"1409",15.08,109546532.989973,0.032699017101609,3.74098750941599,42.7225411589779
"1410",15.09,109536279.54257,0.0326245701454548,3.7347311353169,42.7239670740893
"1411",15.1,109526027.12046,0.0325505500969845,3.72848516550793,42.7253832624866
"1412",15.11,109515775.723542,0.0324769544459618,3.72224958359268,42.7267897419276
"1413",15.12,109505525.351712,0.0324037806969176,3.7160243731951,42.7281865301365
"1414",15.13,109495276.004867,0.0323310263690621,3.70980951795949,42.7295736448045
"1415",15.14,109485027.682907,0.0322586889961994,3.70360500155054,42.7309511035895
"1416",15.15,109474780.385727,0.0321867661266409,3.69741080765328,42.7323189241162
"1417",15.16,109464534.113226,0.0321152553231205,3.69122691997315,42.7336771239763
"1418",15.17,109454288.865301,0.0320441541627092,3.68505332223598,42.7350257207286
"1419",15.18,109444044.641849,0.0319734602367315,3.678889998188,42.7363647318987
"1420",15.19,109433801.442768,0.0319031711506807,3.67273693159585,42.7376941749796
"1421",15.2,109423559.267957,0.0318332845241364,3.66659410624657,42.7390140674315
"1422",15.21,109413318.117311,0.0317637979906809,3.66046150594765,42.7403244266819
"1423",15.22,109403077.990729,0.0316947091978173,3.654339114527,42.7416252701256
"1424",15.23,109392838.888109,0.0316260158068874,3.64822691583297,42.742916615125
"1425",15.24,109382600.809348,0.0315577154929905,3.64212489373435,42.7441984790098
"1426",15.25,109372363.754344,0.031489805944902,3.63603303212039,42.7454708790775
"1427",15.26,109362127.722994,0.0314222848649936,3.62995131490079,42.7467338325933
"1428",15.27,109351892.715196,0.0313551499691527,3.62387972600572,42.7479873567899
"1429",15.28,109341658.730847,0.0312883989867035,3.61781824938581,42.749231468868
"1430",15.29,109331425.769846,0.0312220296603273,3.61176686901217,42.7504661859961
"1431",15.3,109321193.83209,0.0311560397459846,3.6057255688764,42.7516915253107
"1432",15.31,109310962.917476,0.0310904270128362,3.59969433299058,42.7529075039164
"1433",15.32,109300733.025903,0.0310251892431665,3.59367314538725,42.7541141388858
"1434",15.33,109290504.157267,0.0309603242323054,3.58766199011949,42.7553114472595
"1435",15.34,109280276.311468,0.0308958297885521,3.58166085126084,42.7564994460467
"1436",15.35,109270049.488402,0.0308317037330986,3.57566971290537,42.7576781522247
"1437",15.36,109259823.687967,0.030767943899954,3.56968855916763,42.7588475827392
"1438",15.37,109249598.910061,0.0307045481358689,3.56371737418271,42.7600077545044
"1439",15.38,109239375.154581,0.0306415143002607,3.55775614210617,42.7611586844028
"1440",15.39,109229152.421427,0.0305788402651387,3.55180484711413,42.7623003892857
"1441",15.4,109218930.710494,0.0305165239150306,3.5458634734032,42.7634328859732
"1442",15.41,109208710.021681,0.0304545631469083,3.53993200519052,42.7645561912537
"1443",15.42,109198490.354886,0.0303929558701149,3.53401042671375,42.7656703218847
"1444",15.43,109188271.710007,0.0303317000062921,3.52809872223106,42.7667752945925
"1445",15.44,109178054.086941,0.0302707934893076,3.52219687602119,42.7678711260724
"1446",15.45,109167837.485587,0.0302102342651834,3.51630487238336,42.7689578329885
"1447",15.46,109157621.905841,0.0301500202920239,3.51042269563736,42.7700354319741
"1448",15.47,109147407.347602,0.0300901495399455,3.50455033012347,42.7711039396317
"1449",15.48,109137193.810768,0.0300306199910052,3.49868776020254,42.7721633725327
"1450",15.49,109126981.295237,0.0299714296391309,3.49283497025594,42.7732137472182
"1451",15.5,109116769.800906,0.0299125764900513,3.48699194468556,42.7742550801983
"1452",15.51,109106559.327674,0.0298540585612266,3.48115866791385,42.7752873879527
"1453",15.52,109096349.875438,0.0297958738817793,3.47533512438377,42.7763106869304
"1454",15.53,109086141.444096,0.0297380204924258,3.46952129855883,42.77732499355
"1455",15.54,109075934.033546,0.0296804964454083,3.46371717492306,42.7783303241998
"1456",15.55,109065727.643686,0.0296232998044265,3.45792273798104,42.7793266952376
"1457",15.56,109055522.274415,0.0295664286445709,3.45213797225788,42.7803141229911
"1458",15.57,109045317.925629,0.0295098810522551,3.4463628622992,42.7812926237576
"1459",15.58,109035114.597227,0.0294536551251497,3.44059739267118,42.7822622138045
"1460",15.59,109024912.289106,0.0293977489721157,3.43484154796052,42.783222909369
"1461",15.6,109014711.001166,0.0293421607131391,3.42909531277445,42.7841747266582
"1462",15.61,109004510.733304,0.0292868884792651,3.42335867174071,42.7851176818494
"1463",15.62,108994311.485417,0.0292319304125331,3.41763160950758,42.78605179109
"1464",15.63,108984113.257404,0.0291772846659121,3.41191411074388,42.7869770704976
"1465",15.64,108973916.049163,0.0291229494032366,3.40620616013891,42.7878935361599
"1466",15.65,108963719.860591,0.0290689227991421,3.40050774240252,42.7888012041352
"1467",15.66,108953524.691588,0.0290152030390022,3.39481884226508,42.7897000904519
"1468",15.67,108943330.54205,0.0289617883188652,3.38913944447743,42.790590211109
"1469",15.68,108933137.411877,0.0289086768453911,3.38346953381098,42.7914715820759
"1470",15.69,108922945.300966,0.0288558668357893,3.3778090950576,42.7923442192928
"1471",15.7,108912754.209214,0.0288033565177568,3.37215811302968,42.7932081386702
"1472",15.71,108902564.136521,0.0287511441294163,3.36651657256011,42.7940633560896
"1473",15.72,108892375.082785,0.0286992279192545,3.36088445850229,42.794909887403
"1474",15.73,108882187.047902,0.0286476061460619,3.3552617557301,42.7957477484334
"1475",15.74,108872000.031773,0.0285962770788716,3.34964844913789,42.7965769549747
"1476",15.75,108861814.034294,0.0285452389968993,3.34404452364053,42.7973975227915
"1477",15.76,108851629.055363,0.0284944901894831,3.33844996417335,42.7982094676198
"1478",15.77,108841445.09488,0.0284440289560246,3.33286475569216,42.7990128051664
"1479",15.78,108831262.152742,0.0283938536059288,3.32728888317324,42.7998075511092
"1480",15.79,108821080.228847,0.0283439624585462,3.32172233161333,42.8005937210975
"1481",15.8,108810899.323094,0.0282943538431134,3.31616508602965,42.8013713307516
"1482",15.81,108800719.435381,0.0282450260986956,3.31061713145986,42.8021403956634
"1483",15.82,108790540.565605,0.0281959775741287,3.30507845296206,42.802900931396
"1484",15.83,108780362.713665,0.0281472066279613,3.29954903561482,42.8036529534839
"1485",15.84,108770185.87946,0.0280987116283982,3.29402886451714,42.8043964774332
"1486",15.85,108760010.062887,0.0280504909532433,3.28851792478845,42.8051315187215
"1487",15.86,108749835.263845,0.0280025429898432,3.28301620156861,42.8058580927982
"1488",15.87,108739661.482233,0.0279548661350309,3.27752368001789,42.806576215084
"1489",15.88,108729488.717947,0.0279074587950702,3.27204034531699,42.8072859009718
"1490",15.89,108719316.970887,0.0278603193856002,3.26656618266701,42.8079871658258
"1491",15.9,108709146.240951,0.02781344633158,3.26110117728947,42.8086800249826
"1492",15.91,108698976.528037,0.0277668380672341,3.25564531442625,42.8093644937502
"1493",15.92,108688807.832043,0.0277204930359976,3.25019857933965,42.810040587409
"1494",15.93,108678640.152868,0.0276744096904623,3.24476095731233,42.8107083212112
"1495",15.94,108668473.490411,0.0276285864923228,3.23933243364734,42.8113677103811
"1496",15.95,108658307.844569,0.0275830219123227,3.23391299366808,42.8120187701153
"1497",15.96,108648143.21524,0.0275377144302016,3.22850262271832,42.8126615155824
"1498",15.97,108637979.602324,0.0274926625346421,3.22310130616218,42.8132959619235
"1499",15.98,108627817.005718,0.0274478647232172,3.21770902938412,42.8139221242519
"1500",15.99,108617655.425321,0.0274033195023382,3.21232577778894,42.8145400176532
"1501",16,108607494.861031,0.0273590253872022,3.20695153680175,42.8151496571857
"1502",16.01,108597335.312747,0.0273149809017411,3.201586291868,42.81575105788
"1503",16.02,108587176.780367,0.0272711845785694,3.19623002845344,42.8163442347393
"1504",16.03,108577019.263789,0.027227634958934,3.19088273204413,42.8169292027395
"1505",16.04,108566862.762912,0.0271843305926628,3.18554438814641,42.817505976829
"1506",16.05,108556707.277635,0.0271412700381144,3.18021498228691,42.8180745719291
"1507",16.06,108546552.807855,0.027098451862128,3.17489450001254,42.8186350029338
"1508",16.07,108536399.353472,0.0270558746399734,3.16958292689048,42.8191872847101
"1509",16.08,108526246.914383,0.0270135369553015,3.16428024850814,42.8197314320976
"1510",16.09,108516095.490487,0.0269714374000949,3.15898645047321,42.8202674599092
"1511",16.1,108505945.081684,0.0269295745746189,3.15370151841361,42.8207953829306
"1512",16.11,108495795.68787,0.0268879470873729,3.14842543797747,42.8213152159206
"1513",16.12,108485647.308945,0.0268465535550418,3.14315819483316,42.8218269736112
"1514",16.13,108475499.944807,0.0268053926024479,3.13789977466926,42.8223306707075
"1515",16.14,108465353.595354,0.0267644628625033,3.13265016319453,42.822826321888
"1516",16.15,108455208.260486,0.0267237629761617,3.12740934613793,42.8233139418042
"1517",16.16,108445063.940101,0.0266832915923717,3.12217730924859,42.8237935450813
"1518",16.17,108434920.634097,0.0266430473680294,3.11695403829583,42.8242651463176
"1519",16.18,108424778.342373,0.0266030289679318,3.11173951906911,42.824728760085
"1520",16.19,108414637.064827,0.0265632350647304,3.10653373737803,42.825184400929
"1521",16.2,108404496.801358,0.0265236643388847,3.10133667905234,42.8256320833686
"1522",16.21,108394357.551866,0.0264843154786166,3.09614832994193,42.8260718218963
"1523",16.22,108384219.316247,0.0264451871798646,3.09096867591676,42.8265036309784
"1524",16.23,108374082.094401,0.0264062781462383,3.08579770286694,42.826927525055
"1525",16.24,108363945.886227,0.0263675870889735,3.08063539670263,42.8273435185399
"1526",16.25,108353810.691623,0.0263291127268871,3.07548174335411,42.8277516258206
"1527",16.26,108343676.510488,0.0262908537863327,3.07033672877171,42.8281518612589
"1528",16.27,108333543.34272,0.0262528090011561,3.06520033892581,42.8285442391901
"1529",16.28,108323411.188218,0.0262149771126513,3.06007255980685,42.8289287739237
"1530",16.29,108313280.046881,0.0261773568695169,3.05495337742531,42.8293054797434
"1531",16.3,108303149.918608,0.026139947027812,3.04984277781166,42.8296743709068
"1532",16.31,108293020.803296,0.0261027463509135,3.04474074701641,42.8300354616457
"1533",16.32,108282892.700846,0.0260657536094727,3.03964727111007,42.8303887661661
"1534",16.33,108272765.611155,0.0260289675813726,3.03456233618312,42.8307342986485
"1535",16.34,108262639.534123,0.0259923870516852,3.02948592834602,42.8310720732473
"1536",16.35,108252514.469648,0.0259560108126297,3.02441803372919,42.8314021040918
"1537",16.36,108242390.417628,0.0259198376635298,3.019358638483,42.8317244052852
"1538",16.37,108232267.377963,0.0258838664107724,3.01430772877775,42.8320389909055
"1539",16.38,108222145.350552,0.0258480958677657,3.00926529080368,42.8323458750051
"1540",16.39,108212024.335293,0.0258125248548984,3.00423131077092,42.8326450716112
"1541",16.4,108201904.332084,0.0257771521994979,2.99920577490952,42.8329365947253
"1542",16.41,108191785.340825,0.0257419767357902,2.99418866946938,42.8332204583238
"1543",16.42,108181667.361415,0.0257069973048588,2.98917998072031,42.8334966763579
"1544",16.43,108171550.393752,0.0256722127546048,2.98417969495195,42.8337652627534
"1545",16.44,108161434.437736,0.0256376219397062,2.97918779847381,42.834026231411
"1546",16.45,108151319.493264,0.0256032237215788,2.97420427761519,42.8342795962064
"1547",16.46,108141205.560237,0.025569016968336,2.96922911872526,42.8345253709902
"1548",16.47,108131092.638552,0.0255350005547494,2.96426230817295,42.8347635695878
"1549",16.48,108120980.728108,0.0255011733622099,2.95930383234701,42.8349942057999
"1550",16.49,108110869.828806,0.0254675342786889,2.95435367765594,42.8352172934022
"1551",16.5,108100759.940542,0.0254340821986989,2.94941183052804,42.8354328461456
"1552",16.51,108090651.063217,0.0254008160232559,2.94447827741131,42.8356408777561
"1553",16.52,108080543.196729,0.0253677346598403,2.93955300477352,42.835841401935
"1554",16.53,108070436.340977,0.0253348370223595,2.93463599910215,42.8360344323589
"1555",16.54,108060330.495861,0.02530212203111,2.92972724690438,42.8362199826797
"1556",16.55,108050225.661278,0.0252695886127394,2.9248267347071,42.8363980665248
"1557",16.56,108040121.837128,0.0252372357002095,2.91993444905685,42.836568697497
"1558",16.57,108030019.02331,0.0252050622327589,2.91505037651986,42.8367318891744
"1559",16.58,108019917.219723,0.0251730671558663,2.91017450368198,42.836887655111
"1560",16.59,108009816.426266,0.0251412494212134,2.90530681714871,42.8370360088363
"1561",16.6,107999716.642838,0.0251096079866489,2.90044730354517,42.8371769638551
"1562",16.61,107989617.869337,0.0250781418161519,2.89559594951608,42.8373105336484
"1563",16.62,107979520.105664,0.0250468498797959,2.89075274172575,42.8374367316726
"1564",16.63,107969423.351716,0.0250157311537129,2.88591766685805,42.83755557136
"1565",16.64,107959327.607393,0.0249847846200579,2.88109071161642,42.8376670661187
"1566",16.65,107949232.872594,0.0249540092669735,2.87627186272386,42.8377712293328
"1567",16.66,107939139.147219,0.0249234040885544,2.87146110692285,42.8378680743622
"1568",16.67,107929046.431165,0.0248929680848126,2.86665843097544,42.8379576145429
"1569",16.68,107918954.724332,0.0248627002616426,2.86186382166313,42.8380398631868
"1570",16.69,107908864.02662,0.0248325996307868,2.85707726578693,42.8381148335821
"1571",16.7,107898774.337927,0.0248026652098008,2.8522987501673,42.8381825389928
"1572",16.71,107888685.658153,0.0247728960220197,2.84752826164417,42.8382429926595
"1573",16.72,107878597.987196,0.0247432910965238,2.84276578707687,42.8382962077985
"1574",16.73,107868511.324955,0.0247138494681048,2.83801131334418,42.8383421976029
"1575",16.74,107858425.671331,0.0246845701772322,2.83326482734426,42.8383809752418
"1576",16.75,107848341.026221,0.0246554522700202,2.82852631599469,42.8384125538608
"1577",16.76,107838257.389526,0.0246264947981938,2.82379576623237,42.8384369465818
"1578",16.77,107828174.761143,0.0245976968190567,2.8190731650136,42.8384541665033
"1579",16.78,107818093.140974,0.0245690573954578,2.814358499314,42.8384642267002
"1580",16.79,107808012.528916,0.0245405755957589,2.80965175612851,42.8384671402239
"1581",16.8,107797932.924868,0.0245122504938019,2.80495292247137,42.8384629201026
"1582",16.81,107787854.328731,0.0244840811688773,2.80026198537613,42.8384515793411
"1583",16.82,107777776.740403,0.0244560667056913,2.79557893189558,42.8384331309207
"1584",16.83,107767700.159783,0.0244282061943345,2.79090374910181,42.8384075877997
"1585",16.84,107757624.586771,0.02440049873025,2.78623642408611,42.8383749629129
"1586",16.85,107747550.021266,0.0243729434142019,2.78157694395901,42.8383352691723
"1587",16.86,107737476.463167,0.0243455393522443,2.77692529585025,42.8382885194665
"1588",16.87,107727403.912374,0.0243182856556896,2.77228146690874,42.838234726661
"1589",16.88,107717332.368785,0.0242911814410782,2.76764544430258,42.8381739035986
"1590",16.89,107707261.832301,0.0242642258301474,2.76301721521903,42.8381060630987
"1591",16.9,107697192.30282,0.0242374179498007,2.75839676686447,42.838031217958
"1592",16.91,107687123.780241,0.0242107569320778,2.75378408646441,42.8379493809503
"1593",16.92,107677056.264464,0.0241842419141241,2.74917916126347,42.8378605648265
"1594",16.93,107666989.755389,0.0241578720381607,2.74458197852535,42.8377647823148
"1595",16.94,107656924.252914,0.0241316464514548,2.73999252553281,42.8376620461204
"1596",16.95,107646859.756939,0.0241055643062895,2.73541078958769,42.837552368926
"1597",16.96,107636796.267363,0.0240796247599348,2.73083675801084,42.8374357633917
"1598",16.97,107626733.784086,0.0240538269746179,2.72627041814214,42.8373122421547
"1599",16.98,107616672.307007,0.0240281701174945,2.72171175734046,42.8371818178299
"1600",16.99,107606611.836025,0.0240026533606191,2.71716076298367,42.8370445030095
"1601",17,107596552.37104,0.0239772758809169,2.71261742246858,42.8369003102633
"1602",17.01,107586493.911952,0.0239520368601547,2.70808172321098,42.8367492521385
"1603",17.02,107576436.458659,0.0239269354849126,2.70355365264555,42.8365913411601
"1604",17.03,107566380.011061,0.0239019709465556,2.69903319822591,42.8364265898307
"1605",17.04,107556324.569058,0.0238771424412055,2.69452034742458,42.8362550106305
"1606",17.05,107546270.132548,0.0238524491697129,2.69001508773292,42.8360766160175
"1607",17.06,107536216.701432,0.0238278903376295,2.68551740666119,42.8358914184274
"1608",17.07,107526164.275609,0.0238034651551802,2.68102729173846,42.8356994302738
"1609",17.08,107516112.854978,0.0237791728372358,2.67654473051265,42.8355006639482
"1610",17.09,107506062.439439,0.0237550126032856,2.67206971055045,42.8352951318199
"1611",17.1,107496013.028891,0.0237309836774102,2.66760221943736,42.8350828462362
"1612",17.11,107485964.623234,0.0237070852882548,2.66314224477764,42.8348638195223
"1613",17.12,107475917.222368,0.0236833166690016,2.6586897741943,42.8346380639817
"1614",17.13,107465870.826191,0.0236596770573441,2.65424479532909,42.8344055918956
"1615",17.14,107455825.434603,0.0236361656954597,2.64980729584246,42.8341664155237
"1616",17.15,107445781.047505,0.023612781829984,2.64537726341357,42.8339205471035
"1617",17.16,107435737.664795,0.0235895247119838,2.64095468574022,42.8336679988511
"1618",17.17,107425695.286373,0.023566393596932,2.63653955053892,42.8334087829605
"1619",17.18,107415653.912139,0.0235433877446808,2.63213184554479,42.8331429116041
"1620",17.19,107405613.541992,0.0235205064194365,2.62773155851155,42.8328703969328
"1621",17.2,107395574.175832,0.0234977488897336,2.62333867721158,42.8325912510757
"1622",17.21,107385535.813558,0.0234751144284095,2.61895318943578,42.8323054861403
"1623",17.22,107375498.455071,0.0234526023125791,2.61457508299365,42.8320131142126
"1624",17.23,107365462.100269,0.0234302118236095,2.61020434571324,42.8317141473573
